"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Podxl2",1.17063405327899e-105,0.650408117725738,0.203,0.024,3.78957655727475e-101,"6","Podxl2"
"Tmem205.2",3.88387254178793e-105,0.604893177710083,0.33,0.058,1.25728721922759e-100,"6","Tmem205"
"Psph",1.43296461757276e-104,0.81906868302574,0.438,0.1,4.63879306000655e-100,"6","Psph"
"Rhob.6",1.63533832976543e-104,-1.65632910566869,0.8,0.965,5.29391724111666e-100,"6","Rhob"
"Rps3a1.2",1.75528222243871e-104,-1.05517826173767,0.928,0.989,5.68219961047858e-100,"6","Rps3a1"
"Rplp2.2",3.21970484172353e-104,-1.13428364266483,0.899,0.98,1.04228285136274e-99,"6","Rplp2"
"Srgap2.5",5.7406215079719e-104,-1.47331894360924,0.354,0.878,1.85835399456066e-99,"6","Srgap2"
"Srebf1",6.34638478122153e-104,0.818526499228386,0.403,0.087,2.05445168137704e-99,"6","Srebf1"
"Rpl13a.2",9.62271915025047e-104,-1.09228075552355,0.939,0.989,3.11506664331908e-99,"6","Rpl13a"
"Timp2.2",1.00441255682925e-103,-1.3310783889831,0.58,0.912,3.25148432896766e-99,"6","Timp2"
"Trim13",1.31812633012065e-103,0.448301541054869,0.232,0.031,4.26703855586657e-99,"6","Trim13"
"Cd52.5",4.79772904939208e-103,-2.02574654509688,0.174,0.768,1.55312084786921e-98,"6","Cd52"
"Rps15a.2",5.92757237936545e-103,-1.09457264838424,0.939,0.984,1.91887373064818e-98,"6","Rps15a"
"Rpl17.2",1.53538134692687e-102,-1.05434579986499,0.93,0.986,4.97033649627165e-98,"6","Rpl17"
"Tpm3.1",1.61136000589347e-102,-1.23812866863223,0.6,0.905,5.21629461107833e-98,"6","Tpm3"
"Npc2.1",1.62977167778553e-102,-1.10804816454441,0.791,0.961,5.27589687532731e-98,"6","Npc2"
"Rps16.2",1.87034423877219e-102,-1.06557643824501,0.93,0.988,6.05467836975334e-98,"6","Rps16"
"Ypel2",2.66722673081281e-102,0.792401476187534,0.371,0.074,8.63434637298723e-98,"6","Ypel2"
"Arpc2.3",2.76675793555206e-102,-1.26076837118445,0.655,0.912,8.95654878896913e-98,"6","Arpc2"
"Rps25.2",2.77160683965887e-102,-1.09796316347434,0.896,0.974,8.97224566134368e-98,"6","Rps25"
"Rpl23.3",2.77988080175795e-102,-1.05889447796535,0.954,0.991,8.99903013145083e-98,"6","Rpl23"
"Rpl32.4",2.86262630321691e-102,-1.17776252344756,0.913,0.985,9.2668938687738e-98,"6","Rpl32"
"mt-Co1.3",3.76269353310963e-102,0.893643757574714,1,0.996,1.21805915053825e-97,"6","mt-Co1"
"Pxmp2",6.39760736546784e-102,0.291672063860667,0.122,0.009,2.07103345634925e-97,"6","Pxmp2"
"Rcbtb1.1",9.02025596652559e-102,0.682946435685089,0.371,0.074,2.92003726148366e-97,"6","Rcbtb1"
"Snx32",3.48381038368201e-101,0.460359356803016,0.278,0.043,1.12777909740554e-96,"6","Snx32"
"Gabbr1.1",4.15360085395499e-101,1.14554595102756,0.704,0.261,1.34460366844231e-96,"6","Gabbr1"
"Cry2",4.38589834729892e-101,0.601914584121037,0.235,0.032,1.41980301298761e-96,"6","Cry2"
"Lmo2.3",5.54671965700788e-101,-1.49253695861834,0.145,0.733,1.79558408736659e-96,"6","Lmo2"
"Ttll5",7.36049815082442e-101,0.35018601006479,0.194,0.023,2.38274046138488e-96,"6","Ttll5"
"Gngt2.3",9.48939385398089e-101,-1.52532634746325,0.119,0.74,3.07190657841069e-96,"6","Gngt2"
"Atl1",1.26995232579904e-100,0.447352502007068,0.206,0.025,4.11108966907664e-96,"6","Atl1"
"Syne2.1",1.38042039863139e-100,0.587249503181551,0.2,0.024,4.46869691444955e-96,"6","Syne2"
"Adrb2.5",2.30396176776885e-100,-1.92832240487206,0.139,0.753,7.45838503462132e-96,"6","Adrb2"
"Ywhaq.2",3.20257707356021e-100,2.11089728877086,0.826,0.502,1.03673825025291e-95,"6","Ywhaq"
"Lag3.6",3.37075266560153e-100,-1.66724993932382,0.162,0.755,1.09118005290853e-95,"6","Lag3"
"Trim2.1",5.86069955316273e-100,1.25167972729496,0.58,0.185,1.89722565934984e-95,"6","Trim2"
"Taf9b",9.67509226714356e-100,0.256025816139672,0.159,0.016,3.13202086871971e-95,"6","Taf9b"
"Plekho1.5",1.82951001733018e-99,-1.44245252438445,0.241,0.798,5.92248982810125e-95,"6","Plekho1"
"Crybb1.5",2.51227770717459e-99,-1.76308532862012,0.151,0.753,8.1327453936656e-95,"6","Crybb1"
"Rps13.2",1.06676678827947e-98,-1.02133689844527,0.93,0.986,3.4533374470183e-94,"6","Rps13"
"Gstp1.1",2.27836873675294e-98,1.33255523602526,0.461,0.121,7.37553527461663e-94,"6","Gstp1"
"Rpl26.2",2.57996250063993e-98,-1.03497096197882,0.933,0.987,8.35185460707157e-94,"6","Rpl26"
"Srgn.5",3.04160449478731e-98,-1.64693532167999,0.154,0.735,9.84628207052549e-94,"6","Srgn"
"Atp11a.1",3.30983748920209e-98,0.494094844633381,0.31,0.054,1.0714605920045e-93,"6","Atp11a"
"Actb.4",4.17556855336323e-98,-0.894366118983032,0.997,0.999,1.35171505209475e-93,"6","Actb"
"Rtl8a.1",4.26616198270808e-98,0.617950516045994,0.359,0.071,1.38104195704226e-93,"6","Rtl8a"
"Chic1",5.60529922389611e-98,0.279673142982599,0.122,0.01,1.81454746475965e-93,"6","Chic1"
"Pdlim2",5.70282385941614e-98,1.46800108004616,0.426,0.106,1.84611813977019e-93,"6","Pdlim2"
"Nfkbia.6",7.68918335119391e-98,-2.38815711719865,0.449,0.83,2.48914243444849e-93,"6","Nfkbia"
"Rps3.2",1.34680415493176e-97,-1.00827066150608,0.913,0.986,4.35987441034509e-93,"6","Rps3"
"Psap.3",1.78567410462563e-97,-1.02979490794338,0.881,0.983,5.78058421149407e-93,"6","Psap"
"Rap1b.1",5.06650164893449e-97,-1.27515050574142,0.42,0.849,1.64012791379307e-92,"6","Rap1b"
"Vamp8.2",8.27250224734971e-97,-1.35818788007464,0.243,0.788,2.67797442751205e-92,"6","Vamp8"
"Sspn",8.5090512707717e-97,0.284729733608022,0.162,0.017,2.75455007737422e-92,"6","Sspn"
"Hdac7.1",1.08623606107695e-96,0.313035007795947,0.142,0.013,3.51636337691832e-92,"6","Hdac7"
"Ak3.1",1.22755888494131e-96,0.650682938386377,0.371,0.076,3.97385362233202e-92,"6","Ak3"
"Rps27.2",1.30222062320165e-96,-1.15305802864328,0.893,0.983,4.2155486014284e-92,"6","Rps27"
"Rpl21.1",2.51202565181051e-96,-0.96467904937958,0.954,0.989,8.13192944004098e-92,"6","Rpl21"
"Otud7b.1",2.6868762693701e-96,1.01098461204444,0.49,0.134,8.69795585920489e-92,"6","Otud7b"
"Bcl11a.1",3.20240457337121e-96,0.872275204198487,0.148,0.014,1.03668240849173e-91,"6","Bcl11a"
"Gpr183.2",1.25448704761745e-95,-1.62891878853401,0.107,0.703,4.06102547054721e-91,"6","Gpr183"
"Rpl37.2",1.37067690912156e-95,-1.03213532499559,0.945,0.985,4.43715529020832e-91,"6","Rpl37"
"Eid1.2",1.63032496196487e-95,1.32969186713728,0.754,0.355,5.27768796687268e-91,"6","Eid1"
"Plek.3",1.80951169849451e-95,-1.57453500484045,0.148,0.72,5.85775127036642e-91,"6","Plek"
"Ivns1abp.5",2.75632024284281e-95,-1.41284925877951,0.336,0.84,8.92275989013076e-91,"6","Ivns1abp"
"Svip",3.29999187819221e-95,0.491222509545195,0.272,0.044,1.06827337080838e-90,"6","Svip"
"Mgst1.3",6.31286811571731e-95,0.40381265587353,0.128,0.011,2.04360166642001e-90,"6","Mgst1"
"Plcb4.1",1.06134039280991e-94,0.485478138241017,0.174,0.019,3.43577111960424e-90,"6","Plcb4"
"P2ry6.4",3.24692011991497e-94,-1.52324089224262,0.128,0.712,1.05109298121887e-89,"6","P2ry6"
"Ywhah.4",4.28292404467072e-94,-1.26331171985281,0.51,0.889,1.38646817174081e-89,"6","Ywhah"
"Rps28.3",1.55697125706298e-93,-1.09320717778915,0.893,0.978,5.04022735336429e-89,"6","Rps28"
"Cers4.1",2.02074329144134e-93,0.427770343610682,0.212,0.028,6.54155018305391e-89,"6","Cers4"
"Cotl1.3",2.32897497326455e-93,-1.40556244060922,0.322,0.808,7.539357783452e-89,"6","Cotl1"
"Ssh2.5",5.13615952801566e-93,-1.47235232722312,0.365,0.838,1.66267756240923e-88,"6","Ssh2"
"Srebf2.1",1.05636592846107e-92,0.682865205212133,0.426,0.102,3.41966778361419e-88,"6","Srebf2"
"Bace1",1.29113648373621e-92,0.631668430234835,0.391,0.086,4.17966702515086e-88,"6","Bace1"
"Rps21.2",1.73661193929846e-92,-0.995573548550754,0.948,0.99,5.62176016989698e-88,"6","Rps21"
"Mag.1",2.51115103904062e-92,3.14382564275826,0.461,0.138,8.12909814358231e-88,"6","Mag"
"Scoc.5",3.7027963459622e-92,-1.33852689189322,0.519,0.882,1.19866923311488e-87,"6","Scoc"
"Tmem173.5",7.24470128587091e-92,-1.44114555435401,0.136,0.708,2.34525470026213e-87,"6","Tmem173"
"Cebpa.6",8.15047017638519e-92,-1.87230819687068,0.133,0.711,2.63847020549941e-87,"6","Cebpa"
"Slc16a1.1",8.27071275579029e-92,0.511070995528391,0.354,0.072,2.67739513330443e-87,"6","Slc16a1"
"Il10ra.5",1.1206502360813e-91,-1.52312048240677,0.139,0.707,3.62776894424238e-87,"6","Il10ra"
"Gramd1b",1.80897229556084e-91,0.418359228160642,0.252,0.039,5.85600511518955e-87,"6","Gramd1b"
"Rpl10a.3",1.87407980840036e-91,-1.0511762144691,0.861,0.968,6.06677115575365e-87,"6","Rpl10a"
"Paqr4",2.28586844198707e-91,0.48444248746245,0.258,0.042,7.39981332040055e-87,"6","Paqr4"
"Lgi4",9.65461032333667e-91,0.440206846098793,0.145,0.014,3.12539045387055e-86,"6","Lgi4"
"Dock8.3",9.97034454564023e-91,-1.43474242383577,0.122,0.69,3.22759993631466e-86,"6","Dock8"
"Tuba1a.6",1.52603036643909e-90,2.34567344831174,0.852,0.612,4.94006550223662e-86,"6","Tuba1a"
"Cttnbp2nl.4",2.73546337615861e-90,-1.36954521509465,0.31,0.786,8.85524204130064e-86,"6","Cttnbp2nl"
"Hmgcr",6.93766457547334e-90,0.870541790174356,0.429,0.108,2.24586077637223e-85,"6","Hmgcr"
"Zfp36l1.6",9.04797200811971e-90,-1.82189386742624,0.438,0.868,2.92900949846851e-85,"6","Zfp36l1"
"Ermp1",1.06803264463594e-89,0.506381610111003,0.281,0.049,3.45743527721547e-85,"6","Ermp1"
"Fmc1.1",1.28883621812364e-89,0.787809661894268,0.441,0.113,4.17222060530985e-85,"6","Fmc1"
"Tshz2.1",1.36888970433617e-89,0.290453011404594,0.107,0.008,4.43136975087704e-85,"6","Tshz2"
"Msn.1",1.6516518133309e-89,-1.3418490455111,0.241,0.772,5.34672725011479e-85,"6","Msn"
"Tprkb",2.52360603247183e-89,0.909661201995172,0.499,0.14,8.16941744831781e-85,"6","Tprkb"
"Rps18.4",3.65247845524028e-89,-1.04221757139879,0.901,0.979,1.18238032553038e-84,"6","Rps18"
"Josd2",6.84470220252226e-89,1.48629991961879,0.519,0.172,2.2157669970005e-84,"6","Josd2"
"E230029C05Rik.5",1.31501021821435e-88,-1.58686548941706,0.174,0.725,4.25695107840349e-84,"6","E230029C05Rik"
"Zfp651",1.4165338193615e-88,0.370934119888037,0.209,0.029,4.58560328003704e-84,"6","Zfp651"
"Sat1.4",1.52630469587141e-88,-1.40905969887124,0.586,0.939,4.94095356147491e-84,"6","Sat1"
"Gpr137c",1.57678566293684e-88,0.343299985225386,0.171,0.02,5.10437054805914e-84,"6","Gpr137c"
"Tpt1.3",1.84626946148257e-88,-0.850840386975343,0.986,0.995,5.97674350071137e-84,"6","Tpt1"
"Fam102b.3",2.03607449638995e-88,-1.41684062757771,0.203,0.745,6.59118035971353e-84,"6","Fam102b"
"Rpl34.2",2.10524640040371e-88,-0.979261801358888,0.916,0.983,6.8151036473869e-84,"6","Rpl34"
"AI480526",3.91014170724535e-88,0.577357143181921,0.304,0.057,1.26579107346946e-83,"6","AI480526"
"Chpt1",5.25027142677369e-88,0.920389737759458,0.536,0.164,1.69961786627518e-83,"6","Chpt1"
"Rabgap1l.1",1.72886047435128e-87,0.385384462108959,0.249,0.04,5.59666712756995e-83,"6","Rabgap1l"
"Snx21.1",1.88953632243034e-87,0.427077022850545,0.249,0.04,6.11680698297149e-83,"6","Snx21"
"Pde3b.5",2.22475324470086e-87,-1.41202543254085,0.139,0.696,7.20197120374562e-83,"6","Pde3b"
"Basp1.3",2.33595757991753e-87,-1.01463106107622,0.409,0.963,7.56196187770904e-83,"6","Basp1"
"Lyz2.6",1.06799112670386e-86,-1.92532189729742,0.186,0.718,3.45730087536572e-82,"6","Lyz2"
"Eps15.1",1.15382616250806e-86,0.961787486624668,0.626,0.228,3.73516605327108e-82,"6","Eps15"
"Efhd2.4",1.17761753382546e-86,-1.28466367432116,0.339,0.828,3.81218348049978e-82,"6","Efhd2"
"Ankrd13b",1.66299941223821e-86,0.268261970935661,0.13,0.012,5.38346169729753e-82,"6","Ankrd13b"
"Tgfbr2.1",2.85417410943838e-86,-1.34154873429504,0.128,0.693,9.23953242707392e-82,"6","Tgfbr2"
"Limd2.2",2.95967187806009e-86,-1.27601561047214,0.226,0.756,9.58104980365613e-82,"6","Limd2"
"Mfn1",3.39993506745888e-86,0.722036830866437,0.397,0.095,1.10062698003779e-81,"6","Mfn1"
"Fbxo32",4.95443348471861e-86,0.532558246278483,0.281,0.05,1.60384920767311e-81,"6","Fbxo32"
"Dusp10",9.38569415565128e-86,0.31130092200841,0.177,0.022,3.03833691206743e-81,"6","Dusp10"
"Ncf2.3",1.02962308792235e-85,-1.37761437985917,0.11,0.688,3.33309586022224e-81,"6","Ncf2"
"Afap1.1",1.122293811489e-85,0.371762771907116,0.212,0.03,3.63308952655218e-81,"6","Afap1"
"Skil.5",1.15584148699463e-85,-1.38500226748474,0.209,0.735,3.74169006169902e-81,"6","Skil"
"Tmem86a.5",1.17945002621291e-85,-1.4024881340458,0.174,0.707,3.81811562485642e-81,"6","Tmem86a"
"Micall1",1.30477905875955e-85,0.628772743481421,0.313,0.062,4.22383076901643e-81,"6","Micall1"
"Rack1.3",1.9676032997465e-85,-0.99003720302824,0.826,0.965,6.36952540193938e-81,"6","Rack1"
"Ssr4.5",3.0610142641007e-85,-1.19127282519458,0.684,0.902,9.90911537574679e-81,"6","Ssr4"
"Rpl19.2",3.23188499445084e-85,-0.84574818957418,0.968,0.988,1.04622581040362e-80,"6","Rpl19"
"Pigyl",3.38759841694098e-85,0.938932612203872,0.603,0.213,1.09663335953213e-80,"6","Pigyl"
"Rps14.2",3.95694758058388e-85,-0.890211088203828,0.968,0.989,1.28094307078661e-80,"6","Rps14"
"Kifap3.1",4.03810877075885e-85,0.864368658003571,0.551,0.176,1.30721657127005e-80,"6","Kifap3"
"Il6ra.5",4.07557063203391e-85,-1.39821833424775,0.119,0.687,1.31934372500202e-80,"6","Il6ra"
"Fgd2.5",6.27075510761246e-85,-1.36307191910324,0.139,0.692,2.02996884343631e-80,"6","Fgd2"
"Selenop.4",8.00761270663616e-85,-1.24576490015223,0.588,0.957,2.59222438539226e-80,"6","Selenop"
"Fam49b.2",8.70383244920991e-85,-1.12076446837716,0.565,0.88,2.81760464045823e-80,"6","Fam49b"
"Wasf2.3",8.76815624717901e-85,-1.24718077658195,0.357,0.809,2.83842754033679e-80,"6","Wasf2"
"Rps27a.3",9.28156271920342e-85,-0.876888132066746,0.945,0.99,3.00462748346053e-80,"6","Rps27a"
"Trp53bp2",9.68860396628332e-85,0.765725896424073,0.438,0.115,3.13639487596524e-80,"6","Trp53bp2"
"Adgre1.3",1.04538642367947e-84,-1.36133594020906,0.101,0.656,3.38412493073517e-80,"6","Adgre1"
"Gna15.5",1.34559019177541e-84,-1.33795283607967,0.107,0.664,4.35594456881535e-80,"6","Gna15"
"Apoe.3",1.70218692122409e-84,1.78991644424658,0.867,0.627,5.51031950138662e-80,"6","Apoe"
"Hipk2",1.88315556063648e-84,1.05147577212506,0.606,0.224,6.09615118089241e-80,"6","Hipk2"
"Msi2.1",5.46277427342012e-84,1.50152937094775,0.548,0.193,1.76840928779156e-79,"6","Msi2"
"Runx1.3",6.13385944597029e-84,-1.45511779100249,0.107,0.67,1.9856529798495e-79,"6","Runx1"
"Rplp0.3",6.38142266263111e-84,-0.96100612313435,0.907,0.985,2.06579414434694e-79,"6","Rplp0"
"Gamt",7.5408170568164e-84,0.988072233813101,0.443,0.124,2.4411132976326e-79,"6","Gamt"
"Tmem132a",7.65722089604089e-84,0.365031638162323,0.186,0.024,2.47879554846636e-79,"6","Tmem132a"
"Arl4c.5",8.849512955938e-84,-1.40763660199281,0.241,0.767,2.86476433409625e-79,"6","Arl4c"
"Ktn1.2",1.14759660268822e-83,1.10313742890344,0.812,0.424,3.71499972222229e-79,"6","Ktn1"
"Pag1.5",1.92102318027378e-83,-1.3646090222179,0.287,0.777,6.21873623918228e-79,"6","Pag1"
"Slc2a5.5",2.21344505476551e-83,-1.46180707083752,0.093,0.654,7.1653643312869e-79,"6","Slc2a5"
"Tulp4",2.36450129228473e-83,1.16458576900064,0.687,0.301,7.65436358338414e-79,"6","Tulp4"
"mt-Co2.2",3.1344427237207e-83,0.692752486217515,1,0.997,1.01468179852287e-78,"6","mt-Co2"
"Rps6.2",3.78238267843627e-83,-0.938778851923378,0.875,0.97,1.22443292066339e-78,"6","Rps6"
"Cbarp",4.6384396290254e-83,0.272139194027414,0.107,0.009,1.5015556767081e-78,"6","Cbarp"
"Abcb9",4.69678285914984e-83,0.444172684383034,0.145,0.016,1.52044254716399e-78,"6","Abcb9"
"Rpl11.3",9.35345489880397e-83,-0.847897755278546,0.959,0.988,3.02790041984082e-78,"6","Rpl11"
"Elovl5.1",9.37598662193842e-83,0.689284541407534,0.362,0.083,3.03519438925391e-78,"6","Elovl5"
"Itgb2.3",1.90737731527444e-82,-1.30924713237028,0.087,0.64,6.17456184500641e-78,"6","Itgb2"
"Tulp3",1.91531919970127e-82,0.472435065925183,0.212,0.031,6.20027131327294e-78,"6","Tulp3"
"Gsta4.1",2.22989180221588e-82,0.300059572352138,0.128,0.012,7.21860574213323e-78,"6","Gsta4"
"Ndrg4",3.45070394785083e-82,0.436547772068421,0.113,0.01,1.11706188199827e-77,"6","Ndrg4"
"Pfkm",5.283667738992e-82,0.448913357045194,0.148,0.016,1.71042892046649e-77,"6","Pfkm"
"Rpl22.2",1.32240250883527e-81,-1.00364765729371,0.823,0.957,4.28088140160154e-77,"6","Rpl22"
"Erc1.1",1.67834293083606e-81,0.305154700303761,0.151,0.017,5.43313173570251e-77,"6","Erc1"
"Hk2.3",2.15402507769751e-81,-1.34310057632052,0.116,0.655,6.97300998152238e-77,"6","Hk2"
"Ptpn6.1",2.36072814619012e-81,-1.29831795799614,0.107,0.638,7.64214915484667e-77,"6","Ptpn6"
"Rpl6.2",8.71527904904104e-81,-0.859611697324776,0.916,0.981,2.82131013375557e-76,"6","Rpl6"
"Snx5.3",8.9424449587928e-81,-1.17858231490986,0.449,0.827,2.8948482820604e-76,"6","Snx5"
"Maoa.1",2.14801991537653e-80,0.315684277766148,0.183,0.024,6.95357007005691e-76,"6","Maoa"
"Tmcc1.3",4.43820936565257e-80,0.862380506284276,0.733,0.301,1.43673713584905e-75,"6","Tmcc1"
"Atrn",7.60838145943513e-80,0.557327511472981,0.388,0.093,2.46298524604834e-75,"6","Atrn"
"Rpl13.1",1.25052661696946e-79,-0.857205256407661,0.977,0.995,4.04820476445352e-75,"6","Rpl13"
"Tanc2.5",1.93936924297576e-79,-1.32003636582085,0.33,0.797,6.27812611336113e-75,"6","Tanc2"
"Pgap1",2.32132241636955e-79,0.371339579149766,0.229,0.037,7.5145849262715e-75,"6","Pgap1"
"Pnp.2",2.63845769057847e-79,-1.22128353392575,0.383,0.83,8.54121523594064e-75,"6","Pnp"
"Ppfia4.5",3.69791508826364e-79,-1.3128397527012,0.148,0.666,1.1970890723727e-74,"6","Ppfia4"
"Clcn3.2",4.71551655123825e-79,0.908273524568411,0.704,0.292,1.52650701796684e-74,"6","Clcn3"
"mt-Cytb.1",6.28740027917965e-79,0.642545983029404,1,0.996,2.03535721837604e-74,"6","mt-Cytb"
"Rps7.2",8.5681758664952e-79,-0.872335684475301,0.945,0.984,2.77368989150183e-74,"6","Rps7"
"Zdhhc17",1.09197374951394e-78,0.594990406609949,0.412,0.105,3.53493742192654e-74,"6","Zdhhc17"
"Ttc3.1",1.10755629178859e-78,1.45194198786042,0.635,0.259,3.58538122777802e-74,"6","Ttc3"
"Tpm1.1",1.44819741910308e-78,0.805745761641999,0.414,0.107,4.68810468512049e-74,"6","Tpm1"
"Ighm.2",2.86559740686112e-78,-1.31983448994791,0.133,0.661,9.27651192549082e-74,"6","Ighm"
"Socs3.5",2.99977933117103e-78,-1.92317982548008,0.191,0.695,9.71088565086687e-74,"6","Socs3"
"Hacd1",3.82212655758792e-78,0.45643550073837,0.258,0.047,1.23729880922236e-73,"6","Hacd1"
"Mtdh.5",7.29167718446831e-78,-0.990589751149856,0.794,0.954,2.36046173815608e-73,"6","Mtdh"
"Pdgfb.5",8.93809342520184e-78,-1.54180699942575,0.122,0.648,2.89343960360634e-73,"6","Pdgfb"
"Ifi30.3",9.07795716563135e-78,-1.48848296422511,0.116,0.638,2.93871629365818e-73,"6","Ifi30"
"Polr3h",1.0181967733311e-77,0.559625410698113,0.301,0.062,3.29610659462743e-73,"6","Polr3h"
"Phyhd1.4",1.20753131191382e-77,-1.26918516761149,0.148,0.664,3.90902036292743e-73,"6","Phyhd1"
"Tppp.1",1.24512486074622e-77,1.19606843109018,0.441,0.135,4.03071819920766e-73,"6","Tppp"
"Cd83.4",1.31329513185031e-77,-1.89160332795581,0.214,0.714,4.25139900082583e-73,"6","Cd83"
"Ndufb9.3",1.50879803697479e-77,0.934315117863793,0.896,0.648,4.88428100529479e-73,"6","Ndufb9"
"Cpox",1.99076829223403e-77,1.31969509411692,0.464,0.145,6.44451511562e-73,"6","Cpox"
"Prdx1.5",3.57814792092e-77,1.15299456869337,0.928,0.723,1.15831804496022e-72,"6","Prdx1"
"Zfp664.1",4.82617010543591e-77,0.602891662765242,0.394,0.099,1.56232778653171e-72,"6","Zfp664"
"Mgat4a.5",5.27518211975069e-77,-1.29421621647366,0.148,0.663,1.70768195580569e-72,"6","Mgat4a"
"Fbxo7",5.50485867570963e-77,0.655328623858991,0.394,0.101,1.78203285050072e-72,"6","Fbxo7"
"Rpl5.1",5.62924026104852e-77,-0.861391445097556,0.884,0.974,1.82229765730663e-72,"6","Rpl5"
"H2-DMa.1",6.10003155671417e-77,-1.2965729023078,0.125,0.654,1.97470221553951e-72,"6","H2-DMa"
"Sdcbp.1",6.6419896761757e-77,-1.15637877330191,0.359,0.785,2.1501448979716e-72,"6","Sdcbp"
"Nckap1l.2",9.44858404958235e-77,-1.24948678919916,0.104,0.629,3.0586956285308e-72,"6","Nckap1l"
"Pgp.1",9.7527344525561e-77,1.0643356927183,0.736,0.38,3.15715519698146e-72,"6","Pgp"
"Gm26532.5",1.16306455558082e-76,-1.96230962803973,0.267,0.725,3.76507257932622e-72,"6","Gm26532"
"Ang.5",1.35115122350496e-76,-1.35963578450253,0.13,0.642,4.37394674073027e-72,"6","Ang"
"Asah1.4",2.01113223285158e-76,-1.10397270442769,0.467,0.845,6.51043726418714e-72,"6","Asah1"
"Flywch1.1",2.46714489324761e-76,0.553449431366125,0.333,0.075,7.98664144842117e-72,"6","Flywch1"
"Smarcd1",3.04392993265529e-76,0.912932697621776,0.557,0.195,9.85380997799172e-72,"6","Smarcd1"
"1110065P20Rik",4.60666956414528e-76,0.665333286653603,0.455,0.131,1.49127107130511e-71,"6","1110065P20Rik"
"Ndufs5.3",5.51698599730549e-76,0.978737263496068,0.87,0.535,1.78595870704773e-71,"6","Ndufs5"
"Nat14",8.04715851923045e-76,0.252901607261746,0.113,0.011,2.60502615584528e-71,"6","Nat14"
"Nbas",9.79193547984816e-76,0.554915278954004,0.342,0.079,3.16984535353645e-71,"6","Nbas"
"Megf9",1.62345349903464e-75,0.299659915068748,0.177,0.024,5.25544366707494e-71,"6","Megf9"
"Ikzf1.3",2.09326908911368e-75,-1.24660373354989,0.093,0.617,6.77633069527882e-71,"6","Ikzf1"
"Atxn7l3b.2",6.27702955755876e-75,1.01043939015887,0.899,0.624,2.03200000837292e-70,"6","Atxn7l3b"
"Gpx1.5",1.21615442656449e-74,-1.30205849324948,0.313,0.753,3.93693510967456e-70,"6","Gpx1"
"Rps19.3",1.74084834984501e-74,-0.936648520254288,0.89,0.976,5.63547427811828e-70,"6","Rps19"
"C3ar1.3",4.31214296617099e-74,-1.32912604000707,0.087,0.604,1.39592692100887e-69,"6","C3ar1"
"Tmem63b",4.98124633594326e-74,0.61371812704491,0.362,0.088,1.61252906387155e-69,"6","Tmem63b"
"Slc7a8.3",7.85243089606757e-74,-1.24316393183087,0.101,0.609,2.54198892967499e-69,"6","Slc7a8"
"Tmbim1",8.88822290577996e-74,0.930259150212853,0.519,0.182,2.87729551905909e-69,"6","Tmbim1"
"Ddit4.1",1.28102887853909e-73,0.682078732275999,0.394,0.101,4.14694668560673e-69,"6","Ddit4"
"Picalm.5",2.29268547775071e-73,-1.15864408468077,0.539,0.863,7.42188142857461e-69,"6","Picalm"
"Pla2g15.4",2.41500235251358e-73,-1.22837571591052,0.148,0.653,7.81784561555695e-69,"6","Pla2g15"
"Ube2d1",2.44530595787367e-73,0.888359831921681,0.545,0.193,7.91594444682863e-69,"6","Ube2d1"
"Eef1b2.2",2.80580010915129e-73,-0.934795450002235,0.797,0.948,9.08293611334455e-69,"6","Eef1b2"
"Samsn1.2",3.001732153868e-73,-1.24424746070186,0.084,0.602,9.71720732850148e-69,"6","Samsn1"
"Atf3.4",3.410968039529e-73,-2.53989556544371,0.287,0.713,1.10419857375633e-68,"6","Atf3"
"Ier2.5",3.45877868461106e-73,-2.16797292652231,0.325,0.742,1.11967583578229e-68,"6","Ier2"
