"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Numa1",9.56151194143997e-28,0.347923426001181,0.407,0.427,3.09525264568295e-23,"0","Numa1"
"Crlf3",1.16324761935091e-27,0.255506673877144,0.598,0.666,3.76566519336275e-23,"0","Crlf3"
"Prpf4b",1.22255842618924e-27,0.34965922902825,0.488,0.537,3.95766613725982e-23,"0","Prpf4b"
"Gcn1",2.00586466654e-27,0.348324248956341,0.358,0.36,6.49338509852329e-23,"0","Gcn1"
"Zmiz1",6.30590282278564e-27,0.275464300220908,0.584,0.663,2.04134686179217e-22,"0","Zmiz1"
"Dhrs3",1.05013103755639e-26,0.29483757748014,0.494,0.542,3.39948419477756e-22,"0","Dhrs3"
"Ubn2",1.8618430419026e-26,0.341375908594879,0.44,0.47,6.02715829524711e-22,"0","Ubn2"
"Cnpy2",1.9035761748264e-26,0.265950840057924,0.532,0.606,6.16225679314802e-22,"0","Cnpy2"
"Clasp2",2.60800796687539e-25,0.336966628147173,0.376,0.386,8.44264339036901e-21,"0","Clasp2"
"Sox4",6.07673693289067e-25,0.340419484212373,0.585,0.617,1.96716127991537e-20,"0","Sox4"
"Cysltr1",7.92395204761402e-25,0.308094671500531,0.419,0.439,2.56514175685361e-20,"0","Cysltr1"
"Gm37494",8.15243112433278e-25,0.351490910180403,0.268,0.248,2.63910500356901e-20,"0","Gm37494"
"Irf2",2.70947883088775e-24,0.26194650199869,0.547,0.618,8.77112487134984e-20,"0","Irf2"
"Rtn4rl1",3.38905644864467e-24,0.302910376676882,0.432,0.462,1.09710535355525e-19,"0","Rtn4rl1"
"Stard9",6.74168142349616e-24,0.331212715054602,0.33,0.324,2.18241711041418e-19,"0","Stard9"
"Gtf2h2",1.04827774889148e-23,0.304561784391176,0.481,0.542,3.39348472871149e-19,"0","Gtf2h2"
"Clcn3",2.08610650275519e-23,0.346395874072977,0.307,0.299,6.7531439707191e-19,"0","Clcn3"
"Ikzf1",2.27498769091349e-23,0.260513583097001,0.575,0.653,7.36459015302516e-19,"0","Ikzf1"
"Zbtb20",2.58628679507046e-23,0.412871307726004,0.437,0.453,8.3723276130021e-19,"0","Zbtb20"
"Setd5",2.94917653085716e-23,0.34853810552806,0.365,0.377,9.54707426569081e-19,"0","Setd5"
"Rbm26",3.43288751627104e-23,0.330364594424467,0.429,0.467,1.11129434676726e-18,"0","Rbm26"
"Slc7a8",6.24212657639565e-23,0.263247219930751,0.565,0.646,2.0207012153108e-18,"0","Slc7a8"
"Marc2",7.16328525242354e-23,0.262695358332321,0.521,0.603,2.31889870191455e-18,"0","Marc2"
"P4ha1",7.5674346073551e-23,0.268375875593955,0.578,0.663,2.44972993109299e-18,"0","P4ha1"
"Arhgef1",8.45764328548934e-23,0.32397283719243,0.417,0.449,2.73790828437861e-18,"0","Arhgef1"
"Rasgrp3",9.47666556325726e-23,0.253777126497506,0.596,0.672,3.06778617613764e-18,"0","Rasgrp3"
"Rgs1",8.71134057469027e-22,0.272191518825784,0.352,0.484,2.82003517083873e-17,"0","Rgs1"
"Cwf19l2",8.79037207547922e-22,0.343943647720556,0.333,0.334,2.84561924827413e-17,"0","Cwf19l2"
"Tpp1",2.22860809709937e-21,0.250806691854389,0.596,0.689,7.21445013193007e-17,"0","Tpp1"
"Hsd17b11",2.64586274343151e-21,0.280699495946493,0.439,0.478,8.56518687303649e-17,"0","Hsd17b11"
"Dnm2",2.68773267666994e-21,0.283672846118575,0.477,0.536,8.70072822091594e-17,"0","Dnm2"
"Akap9",5.72340852077021e-21,0.337535692796227,0.425,0.46,1.85278180634373e-16,"0","Akap9"
"Phc3",6.90996208864656e-21,0.313860313766684,0.282,0.269,2.23689292733666e-16,"0","Phc3"
"Yipf4",1.05900686831692e-20,0.285760191202725,0.435,0.486,3.42821703411552e-16,"0","Yipf4"
"Washc4",2.15313233482717e-20,0.326385801364489,0.401,0.43,6.97011999430251e-16,"0","Washc4"
"Ppp3ca",3.2993580412081e-20,0.271421878628931,0.523,0.592,1.06806818509989e-15,"0","Ppp3ca"
"Itgb1",4.37551926403917e-20,0.252024129373269,0.57,0.663,1.41644309615476e-15,"0","Itgb1"
"Tmx3",4.4059050858089e-20,0.32089299719356,0.353,0.366,1.42627959437806e-15,"0","Tmx3"
"Resf1",1.52542313715764e-19,0.314168584370453,0.466,0.512,4.93809977960671e-15,"0","Resf1"
"Zkscan3",1.85572021953022e-19,0.351474094320326,0.364,0.384,6.00733749466324e-15,"0","Zkscan3"
"Zup1",2.35506981957113e-19,0.31491274248904,0.375,0.394,7.62383201991568e-15,"0","Zup1"
"Cbl",2.6209802960091e-19,0.289074328982529,0.466,0.519,8.48463741424066e-15,"0","Cbl"
"Slc40a1",4.10690567080598e-19,0.318950883931129,0.405,0.432,1.32948750375331e-14,"0","Slc40a1"
"Atp8a2",4.33127907698031e-19,0.325192516031236,0.346,0.357,1.40212166280007e-14,"0","Atp8a2"
"Zranb2",7.31272224865765e-19,0.285770088625824,0.461,0.519,2.36727444633546e-14,"0","Zranb2"
"Lrif1",1.16153331681883e-18,0.32955970978673,0.251,0.233,3.76011565320591e-14,"0","Lrif1"
"Fam53b",3.78281542252562e-18,0.304322165895219,0.365,0.386,1.22457300857999e-13,"0","Fam53b"
"Specc1",4.73275019871099e-18,0.304963377073839,0.443,0.492,1.53208589432672e-13,"0","Specc1"
"Sort1",8.80897594901607e-18,0.311842307837274,0.311,0.312,2.85164169421548e-13,"0","Sort1"
"Npc1",2.75810173657936e-17,0.309255669092791,0.41,0.448,8.9285269416547e-13,"0","Npc1"
"Ndfip2",2.77782707404857e-17,0.265816552463625,0.475,0.545,8.99238180411003e-13,"0","Ndfip2"
"Slc44a2",3.33538136689196e-17,0.30450910663775,0.319,0.324,1.07972965609027e-12,"0","Slc44a2"
"R3hdm1",5.42790664916977e-17,0.332050808359441,0.344,0.358,1.75712194046924e-12,"0","R3hdm1"
"Tjp1",5.9558597367137e-17,0.301746395385577,0.432,0.479,1.92803091396896e-12,"0","Tjp1"
"Fcgr2b",7.24595233135932e-17,0.252936351107141,0.514,0.575,2.34565968870764e-12,"0","Fcgr2b"
"Adam10",8.68941401749014e-17,0.258762112024473,0.496,0.568,2.81293710574191e-12,"0","Adam10"
"Rapgef6",1.05341755509972e-16,0.328279138880461,0.394,0.427,3.41012330936881e-12,"0","Rapgef6"
"Bclaf1",1.49222536682495e-16,0.263126897809683,0.498,0.567,4.83063195748572e-12,"0","Bclaf1"
"Zfp90",1.5145385451774e-16,0.312942918723963,0.359,0.379,4.90286417844829e-12,"0","Zfp90"
"Hfe",1.63200150285295e-16,0.264192407235391,0.459,0.516,5.28311526503557e-12,"0","Hfe"
"Il6st",2.76090233028686e-16,0.308966656869249,0.431,0.482,8.93759302360461e-12,"0","Il6st"
"Rsbn1l",5.21379965913648e-16,0.251280239938831,0.482,0.553,1.68781122565566e-11,"0","Rsbn1l"
"Slc50a1",1.80670677547085e-15,0.285567620493872,0.429,0.489,5.84867117355423e-11,"0","Slc50a1"
"Maml3",1.99478658050372e-15,0.322023463178506,0.341,0.355,6.45752311840663e-11,"0","Maml3"
"Dido1",2.14779245017111e-15,0.301488221697605,0.274,0.271,6.95283371969393e-11,"0","Dido1"
"Slc9a9",2.93409648532637e-15,0.300868218787261,0.308,0.312,9.49825714229854e-11,"0","Slc9a9"
"Traf3ip3",3.93534409746567e-15,0.318604606962548,0.319,0.331,1.27394959123159e-10,"0","Traf3ip3"
"Abcc5",4.32695121504958e-15,0.310785011698967,0.303,0.308,1.40072064733585e-10,"0","Abcc5"
"Wdr33",5.34768773240624e-15,0.302340768536867,0.378,0.418,1.73115347273455e-10,"0","Wdr33"
"Dpp8",7.55366130461391e-15,0.313992500329453,0.258,0.252,2.44527123752961e-10,"0","Dpp8"
"Tbc1d23",7.8258879167777e-15,0.308162089144516,0.292,0.293,2.53339643641928e-10,"0","Tbc1d23"
"Zfp871",7.89878871015922e-15,0.310519115773827,0.328,0.344,2.55699588125274e-10,"0","Zfp871"
"Gtpbp2",9.79684536898731e-15,0.286166942974186,0.378,0.41,3.17143478284857e-10,"0","Gtpbp2"
"Havcr2",9.98158283282532e-15,0.263138862214434,0.489,0.566,3.23123799464221e-10,"0","Havcr2"
"Dst",2.00624484364252e-14,0.260563341087249,0.559,0.651,6.49461580783955e-10,"0","Dst"
"Tspan13",3.94984585083676e-14,0.274595025900456,0.43,0.48,1.27864409883288e-09,"0","Tspan13"
"Adcy7",4.19875867188007e-14,0.295558370058009,0.331,0.348,1.35922215726102e-09,"0","Adcy7"
"Lpin2",4.30471936780548e-14,0.290874643680769,0.415,0.462,1.39352375374599e-09,"0","Lpin2"
"Rnaset2b",2.08294645944271e-13,0.295321258205382,0.345,0.373,6.74291427850793e-09,"0","Rnaset2b"
"Trpc4ap",2.37039869665857e-13,0.288019662502068,0.405,0.457,7.67345466082312e-09,"0","Trpc4ap"
"Cybc1",2.49902482615655e-13,0.281691540034833,0.384,0.424,8.08984316723397e-09,"0","Cybc1"
"Nfam1",6.09320327249758e-13,0.264341946098854,0.409,0.449,1.97249176337292e-08,"0","Nfam1"
"Arl6ip5",1.52918082359418e-12,0.276706576982632,0.396,0.447,4.95026416213908e-08,"0","Arl6ip5"
"Crebzf",2.35775827837833e-12,0.274668418755443,0.25,0.246,7.63253509876634e-08,"0","Crebzf"
"Srrm1",3.97984939965439e-12,0.252692086057389,0.515,0.609,1.28835684765612e-07,"0","Srrm1"
"Pdk1",4.935008523356e-12,0.300462989679818,0.287,0.296,1.59756095918081e-07,"0","Pdk1"
"Mfap3",6.50262519427392e-12,0.295712742277778,0.353,0.386,2.10502982789035e-07,"0","Mfap3"
"Hyi",7.41116147220217e-12,0.28157848995256,0.303,0.315,2.39914119178129e-07,"0","Hyi"
"Sgce",1.0028591445627e-11,0.273379876200168,0.38,0.422,3.24645562277837e-07,"0","Sgce"
"P2rx7",1.20835084690145e-11,0.286027679318293,0.31,0.326,3.91167336158937e-07,"0","P2rx7"
"Gal3st4",1.22739549733579e-11,0.26603610613277,0.484,0.563,3.97332470397542e-07,"0","Gal3st4"
"Adora3",1.43514502357845e-11,0.259575328921419,0.412,0.461,4.64585147032815e-07,"0","Adora3"
"Lrrk1",1.67082500094287e-11,0.280313770247604,0.332,0.354,5.40879469305226e-07,"0","Lrrk1"
"Pts",1.85057401432331e-11,0.30125272417038,0.376,0.42,5.99067819916744e-07,"0","Pts"
"Zdhhc20",2.36141874855103e-11,0.283414382245033,0.388,0.435,7.64438477280941e-07,"0","Zdhhc20"
"Safb2",2.50296936178054e-11,0.270737227213115,0.403,0.453,8.10261241795598e-07,"0","Safb2"
"Aftph",2.74293427441058e-11,0.275606057578263,0.4,0.448,8.87942683312194e-07,"0","Aftph"
"Mbnl2",3.36002381484435e-11,0.273144895510484,0.449,0.521,1.08770690934141e-06,"0","Mbnl2"
"Spag9",5.41052747833532e-11,0.276777806260502,0.415,0.474,1.75149595528671e-06,"0","Spag9"
"Zfp740",1.08679942128438e-10,0.283237432417583,0.275,0.282,3.51818708658179e-06,"0","Zfp740"
"Rb1cc1",1.26004954781231e-10,0.300670813926011,0.357,0.389,4.07903239617802e-06,"0","Rb1cc1"
"Abhd6",2.13250299938831e-10,0.271600211973833,0.422,0.481,6.90333870961984e-06,"0","Abhd6"
"Csad",2.16146314789407e-10,0.286600482493307,0.307,0.323,6.99708850236267e-06,"0","Csad"
"Rptor",2.65535515576983e-10,0.277739235236842,0.343,0.376,8.5959157102581e-06,"0","Rptor"
"Ankrd12",3.46760115248531e-10,0.355091529524274,0.353,0.378,1.12253184508254e-05,"0","Ankrd12"
"Kmt5b",4.76898697452783e-10,0.280898854548637,0.282,0.292,1.54381646339415e-05,"0","Kmt5b"
"Msrb2",4.84888820741652e-10,0.26559723222818,0.304,0.321,1.56968209050487e-05,"0","Msrb2"
"Atp8a1",5.28381647510631e-10,0.292838530584018,0.364,0.406,1.71047706932142e-05,"0","Atp8a1"
"Il16",6.50393758393876e-10,0.259143373221481,0.357,0.39,2.10545467467265e-05,"0","Il16"
"Nudcd3",8.29597514576737e-10,0.281218665193883,0.328,0.359,2.68557307418781e-05,"0","Nudcd3"
"Mysm1",9.98378338201877e-10,0.299060902854862,0.307,0.326,3.23195035642712e-05,"0","Mysm1"
"Akap8l",1.12675501928557e-09,0.268053173887934,0.339,0.369,3.64753134843126e-05,"0","Akap8l"
"Gpatch8",1.1973369815131e-09,0.277662416817711,0.342,0.376,3.87601927655421e-05,"0","Gpatch8"
"Gpr155",1.19997209531472e-09,0.277604331403472,0.313,0.335,3.88454966695282e-05,"0","Gpr155"
"Dcaf8",1.294421188149e-09,0.272650796098225,0.36,0.4,4.19030027027594e-05,"0","Dcaf8"
"Nrp1",1.36780031307693e-09,0.29788478994303,0.335,0.364,4.42784317349263e-05,"0","Nrp1"
"Adap2os",2.32332162095192e-09,0.271551917136093,0.256,0.26,7.52105675134556e-05,"0","Adap2os"
"Arhgap31",2.50051993160736e-09,0.272704508282817,0.388,0.435,8.09468312259933e-05,"0","Arhgap31"
"Tpcn1",4.11836230712017e-09,0.271102896412609,0.273,0.283,0.000133319624606094,"0","Tpcn1"
"Tmem100",4.15535807083647e-09,0.278425693422784,0.296,0.31,0.000134517251469118,"0","Tmem100"
"Ank2",4.21135497872719e-09,0.283937624572749,0.264,0.27,0.000136329983371357,"0","Ank2"
"Ep300",5.74018345247207e-09,0.26358451945219,0.403,0.461,0.000185821218723426,"0","Ep300"
"Zfp638",5.91162617797277e-09,0.292574527866592,0.372,0.418,0.000191371162633335,"0","Zfp638"
"Arap3",6.61588147269124e-09,0.286304376217035,0.376,0.424,0.000214169315033961,"0","Arap3"
"Gcnt1",7.88380276381074e-09,0.276813321767413,0.381,0.43,0.000255214463070081,"0","Gcnt1"
"Rnaset2a",8.45447914343172e-09,0.272203412013319,0.35,0.393,0.000273688398831172,"0","Rnaset2a"
"Madd",9.85109700894809e-09,0.3012597833011,0.248,0.253,0.000318899712373667,"0","Madd"
"Acap2",1.04516904874868e-08,0.269532501600094,0.397,0.455,0.000338342124460923,"0","Acap2"
"Zfp292",1.07048860023194e-08,0.271503198649988,0.439,0.506,0.000346538569667082,"0","Zfp292"
"Gpr107",1.16454604100912e-08,0.272529285744542,0.281,0.298,0.000376986844395471,"0","Gpr107"
"Trim12a",1.28753665178695e-08,0.276033890869551,0.304,0.325,0.000416801364916472,"0","Trim12a"
"Smo",1.64082294108253e-08,0.261826792230663,0.247,0.252,0.000531167202487236,"0","Smo"
"Plcl2",2.45462497206721e-08,0.257948822664477,0.397,0.452,0.000794611195957598,"0","Plcl2"
"Slc36a1",2.87694152720312e-08,0.268391846457573,0.291,0.309,0.000931323511186195,"0","Slc36a1"
"Hltf",3.20654127245119e-08,0.266951117911937,0.322,0.35,0.0010380215407179,"0","Hltf"
"B4galt4",3.59721707599488e-08,0.250951560793068,0.365,0.411,0.00116449111184106,"0","B4galt4"
"Ptprj",4.82790173199424e-08,0.275965649407643,0.337,0.377,0.00156288834868118,"0","Ptprj"
"Cdc37l1",4.91717789908861e-08,0.280445960021365,0.307,0.333,0.00159178882949296,"0","Cdc37l1"
"Tet3",5.44546923301584e-08,0.275827274474253,0.295,0.315,0.00176280730011189,"0","Tet3"
"Pik3cg",6.3463321403426e-08,0.25399637374764,0.4,0.46,0.00205443464047171,"0","Pik3cg"
"Kdm3b",8.71420382011001e-08,0.27466444791736,0.245,0.252,0.00282096206064601,"0","Kdm3b"
"Xiap",9.90213016539488e-08,0.257062796437533,0.39,0.446,0.00320551757714163,"0","Xiap"
"Bach1",1.23324326349397e-07,0.251722649622118,0.417,0.485,0.0039922550925827,"0","Bach1"
"Zmynd8",1.34894406364241e-07,0.270593408856739,0.323,0.353,0.00436680172282322,"0","Zmynd8"
"Sbf2",2.39673544289085e-07,0.271667009970962,0.31,0.339,0.00775871197572627,"0","Sbf2"
"Fam76b",3.02740155697314e-07,0.27030426695609,0.28,0.299,0.00980030432023346,"0","Fam76b"
"Pld1",4.97193341634335e-07,0.268062025132788,0.315,0.345,0.0160951428553867,"0","Pld1"
"Cr1l",5.48413183706831e-07,0.254678427605054,0.385,0.447,0.0177532315829575,"0","Cr1l"
"Atf7ip",6.30976649039445e-07,0.265097694346467,0.36,0.405,0.0204259760827049,"0","Atf7ip"
"Snrk",1.1087272047452e-06,0.251157118811296,0.242,0.25,0.0358917170720116,"0","Snrk"
"Mdm4",1.49848998958166e-06,0.268192700778316,0.308,0.34,0.0485091179427375,"0","Mdm4"
"Smg1",1.83803188111268e-06,0.266324974996534,0.288,0.312,0.0595007680553797,"0","Smg1"
"Emc3",2.37197945444237e-06,0.251894091144758,0.382,0.448,0.0767857188992085,"0","Emc3"
"Bmpr2",3.33096805289855e-06,0.262157080307186,0.343,0.386,0.107830097808432,"0","Bmpr2"
"B230219D22Rik",3.73776854214284e-06,0.252220376297827,0.419,0.496,0.120999043246248,"0","B230219D22Rik"
"Fgd4",5.20747290517173e-06,0.267471437401049,0.264,0.279,0.168576312886219,"0","Fgd4"
"Tmcc1",1.17847935977764e-05,0.274367254788088,0.283,0.305,0.381497338347217,"0","Tmcc1"
"Dpy19l4",1.22996425496927e-05,0.274758714373318,0.285,0.312,0.398164028618652,"0","Dpy19l4"
"Btbd9",2.07112720208834e-05,0.255628335772697,0.303,0.336,0.670465297860036,"0","Btbd9"
"Arhgef40",3.07666019426724e-05,0.256608141482865,0.349,0.399,0.995976438088192,"0","Arhgef40"
"Pcmtd1",3.22047720279459e-05,0.265172244553056,0.292,0.321,1,"0","Pcmtd1"
"Abcc3",4.96179044708499e-05,0.254188687218613,0.302,0.337,1,"0","Abcc3"
"Angel2",0.000123986892096726,0.263367637124095,0.283,0.312,1,"0","Angel2"
"Gatad2b",0.000150620118747511,0.263319904682105,0.34,0.39,1,"0","Gatad2b"
"Btbd7",0.000157192783241367,0.257205549376321,0.271,0.295,1,"0","Btbd7"
"Nfat5",0.000164417103822236,0.26601113786406,0.306,0.343,1,"0","Nfat5"
"Ube3a",0.000191756025229339,0.250785261004886,0.401,0.478,1,"0","Ube3a"
"Wdr44",0.000196739564450827,0.250395151457456,0.274,0.298,1,"0","Wdr44"
"Trip11",0.000209996367952543,0.287304535348328,0.332,0.379,1,"0","Trip11"
"Supt20",0.000273371332161059,0.251698647071189,0.31,0.352,1,"0","Supt20"
"Ktn1",0.00037037523592964,0.257978699292301,0.377,0.444,1,"0","Ktn1"
"Dhx36",0.000582347893132615,0.263887919610262,0.295,0.333,1,"0","Dhx36"
"Ralgps2",0.00138854773477153,0.262615404349802,0.259,0.285,1,"0","Ralgps2"
"Ikbkb",0.00165222474139887,0.25189815944209,0.326,0.379,1,"0","Ikbkb"
"Klf2",0,1.76814772031173,0.736,0.378,0,"1","Klf2"
"Atf3",0,1.26335027601247,0.895,0.679,0,"1","Atf3"
"Fos",0,1.22872350657399,0.982,0.78,0,"1","Fos"
"Dusp1",0,1.22834965221667,0.937,0.681,0,"1","Dusp1"
"Egr1",0,1.194450352469,0.967,0.725,0,"1","Egr1"
"Klf4",0,1.1755524389183,0.532,0.247,0,"1","Klf4"
"Jun",0,1.15084567496462,0.999,0.912,0,"1","Jun"
"Tsc22d3",0,1.12202740413145,0.788,0.463,0,"1","Tsc22d3"
"Klf6",0,1.10841728141058,0.848,0.614,0,"1","Klf6"
"Jund",0,1.10343099065391,1,0.933,0,"1","Jund"
"Fosb",0,1.06304787140888,0.821,0.529,0,"1","Fosb"
"H3f3b",0,1.06212544342055,1,0.992,0,"1","H3f3b"
"Rhob",0,1.03678761580073,1,0.972,0,"1","Rhob"
"Btg2",0,1.01561306865711,0.999,0.904,0,"1","Btg2"
"Cebpa",0,0.969062746198762,0.89,0.71,0,"1","Cebpa"
"Ier5",0,0.968073172574532,0.999,0.924,0,"1","Ier5"
"Hist1h1c",0,0.932765191515344,0.679,0.462,0,"1","Hist1h1c"
"Zfp36l2",0,0.921364424833034,0.973,0.856,0,"1","Zfp36l2"
"Txnip",0,0.920290725353156,0.983,0.897,0,"1","Txnip"
"Ubc",0,0.919776010399374,1,0.989,0,"1","Ubc"
"Rgs2",0,0.830497302989451,0.957,0.859,0,"1","Rgs2"
"Glul",0,0.808987063036648,0.98,0.908,0,"1","Glul"
"Dusp6",0,0.793859066016648,0.841,0.641,0,"1","Dusp6"
"Junb",0,0.779956037261306,0.999,0.933,0,"1","Junb"
"Rgs3",0,0.774024380226454,0.534,0.288,0,"1","Rgs3"
"Ier2",0,0.767323918286805,0.961,0.696,0,"1","Ier2"
"Pnrc1",0,0.762763589038699,0.932,0.763,0,"1","Pnrc1"
"Gm26532",0,0.761905085346507,0.931,0.688,0,"1","Gm26532"
"Mafb",0,0.757813557591317,0.987,0.957,0,"1","Mafb"
"Ucp2",0,0.745516097913696,0.935,0.791,0,"1","Ucp2"
"Zfp36",0,0.729339488121421,0.998,0.895,0,"1","Zfp36"
"Tagap",0,0.72638966621777,0.759,0.55,0,"1","Tagap"
"Atf4",0,0.715207309762427,0.759,0.521,0,"1","Atf4"
"Adrb2",0,0.709081495350031,0.889,0.749,0,"1","Adrb2"
"Zfp36l1",0,0.707830959346624,0.962,0.859,0,"1","Zfp36l1"
"Btg1",0,0.690403112390807,0.959,0.853,0,"1","Btg1"
"Arrdc3",0,0.682073977250999,0.521,0.275,0,"1","Arrdc3"
"Brd2",0,0.679816967624021,0.73,0.533,0,"1","Brd2"
"Clk1",0,0.665154104499919,0.903,0.732,0,"1","Clk1"
"Ddx5",0,0.664047326677752,0.997,0.975,0,"1","Ddx5"
"Sertad1",0,0.625587106507699,0.407,0.177,0,"1","Sertad1"
"Mylip",0,0.619692454194102,0.893,0.774,0,"1","Mylip"
"Ptma",0,0.618317306304704,0.997,0.97,0,"1","Ptma"
"Mcl1",0,0.616643399818712,0.968,0.868,0,"1","Mcl1"
"Kctd12",0,0.569779526039086,0.994,0.965,0,"1","Kctd12"
"Actg1",0,0.525470817225443,0.99,0.948,0,"1","Actg1"
"Malat11",0,0.405301422972565,1,0.987,0,"1","Malat1"
"Eif1",0,0.403624848091577,0.997,0.985,0,"1","Eif1"
"Il10ra",1.45430927697726e-306,0.572313413244704,0.846,0.712,4.70788999143078e-302,"1","Il10ra"
"Tsc22d2",6.11142942412941e-304,0.628932506816526,0.67,0.464,1.97839193317917e-299,"1","Tsc22d2"
"Tob2",1.15144771343064e-302,0.64527154928439,0.669,0.457,3.72746653791768e-298,"1","Tob2"
"Sgk1",3.5228423715844e-298,0.908055333093619,0.872,0.757,1.1404145325293e-293,"1","Sgk1"
"Tent5a",2.50028350340302e-292,0.724162049611261,0.767,0.594,8.09391775721625e-288,"1","Tent5a"
"Tra2b",4.02234564212078e-289,0.541156978090785,0.836,0.693,1.30211373126734e-284,"1","Tra2b"
"Zfand5",8.48866714732487e-285,0.623239545660696,0.817,0.668,2.74795132893201e-280,"1","Zfand5"
"Tuba1a",9.41274788641796e-281,0.681572664103533,0.769,0.607,3.04709474579122e-276,"1","Tuba1a"
"Ccnl1",7.98981450209073e-278,0.529961064109264,0.804,0.643,2.58646275061681e-273,"1","Ccnl1"
"Ddit3",3.64016132734679e-270,0.623494839312619,0.517,0.309,1.1783930248887e-265,"1","Ddit3"
"Tubb2a",1.22824239175852e-262,0.62293764864665,0.628,0.441,3.97606627060068e-258,"1","Tubb2a"
"Csnk1e",3.63428428035696e-261,0.452447443997662,0.889,0.78,1.17649050723715e-256,"1","Csnk1e"
"Dleu2",1.76226270360463e-244,0.462006867223019,0.921,0.833,5.70479682410891e-240,"1","Dleu2"
"Zbtb7a",1.07987818610642e-237,0.525926044996932,0.707,0.543,3.4957816640637e-233,"1","Zbtb7a"
"Skil",5.61279434854027e-237,0.477881508101193,0.849,0.731,1.81697378650946e-232,"1","Skil"
"Plekho1",1.07679342643673e-236,0.412536161890982,0.899,0.804,3.48579568006099e-232,"1","Plekho1"
"Hnrnpa0",2.84275790538293e-234,0.406690129788477,0.91,0.824,9.20257589130562e-230,"1","Hnrnpa0"
"Ubb",2.40472667521174e-230,0.289007333439168,0.999,0.996,7.78458119299545e-226,"1","Ubb"
"Irf2bpl",4.78863155776662e-230,0.531205907818783,0.678,0.505,1.55017580788021e-225,"1","Irf2bpl"
"Calm2",3.6639235989359e-225,0.330821069390077,0.985,0.967,1.18608534744753e-220,"1","Calm2"
"Irf8",3.85075023077442e-223,0.377597930194486,0.96,0.916,1.2465648647063e-218,"1","Irf8"
"Usp2",1.05222016358507e-221,0.489054542400739,0.736,0.585,3.40624711355759e-217,"1","Usp2"
"Jmjd1c",5.26095351788016e-221,0.443461612318417,0.862,0.757,1.70307587280817e-216,"1","Jmjd1c"
"Selplg1",6.7272787302576e-214,0.255305054297982,1,0.995,2.17775467055899e-209,"1","Selplg"
"Sat1",7.47682507374609e-214,0.478140784764758,0.973,0.948,2.42039781287309e-209,"1","Sat1"
"Gm43813",9.32533230112265e-212,0.517023843957777,0.533,0.35,3.01879657251942e-207,"1","Gm43813"
"Adrb1",1.13884586230222e-211,0.575631609512361,0.522,0.336,3.68667182544474e-207,"1","Adrb1"
"Tnfaip8l21",2.09595007992992e-209,0.412821384392864,0.864,0.763,6.78500959874914e-205,"1","Tnfaip8l2"
"Tsc22d4",1.8056165972979e-205,0.417841129229056,0.888,0.808,5.84514204877277e-201,"1","Tsc22d4"
"Cebpd",3.26891596686066e-205,0.636277268052636,0.734,0.595,1.05821347679213e-200,"1","Cebpd"
"Rassf1",1.28008636214961e-203,0.48113245201067,0.493,0.313,4.14389557155072e-199,"1","Rassf1"
"Smad7",2.1465603339473e-198,0.465518588035685,0.891,0.811,6.94884511305421e-194,"1","Smad7"
"Rhoh",1.95357139958177e-196,0.393214306908367,0.894,0.816,6.3241013347261e-192,"1","Rhoh"
"Srsf5",3.73643565196297e-191,0.382111483097465,0.885,0.803,1.20955894925345e-186,"1","Srsf5"
"Neat1",3.85720224447229e-191,0.62045895129278,0.693,0.522,1.24865351058057e-186,"1","Neat1"
"Ddx3x",1.24217938684333e-190,0.516817888782174,0.703,0.561,4.02118311108922e-186,"1","Ddx3x"
